feature,importance_mean,importance_std
T_K,0.6877278079902167,0.07302802070219223
dopant_B,0.40808723310196227,0.046629570684841325
dopant_A,0.3780967821252075,0.07386066887186633
xB_mol,0.37572762989656494,0.13169187446955483
xV_mol,0.3426272949925443,0.04965755232893055
xA_mol,0.29326951577471394,0.07224513255716507
