feature,importance_mean,importance_std
T_K,0.6464009410058862,0.06721239657689518
dopant_A,0.26042298406230346,0.03259091991559744
dopant_B,0.21515511430252693,0.030991649997113693
xV_mol,0.2082515115535187,0.03432727812032681
xA_mol,0.08710644707349186,0.01672742750268289
xB_mol,0.045913079374610824,0.007221913957923717
