feature,importance_mean,importance_std
T_K,0.5112279834804531,0.06396373177487118
dopant_A,0.2586553849475784,0.035728562067997
dopant_B,0.14452807530793954,0.022590564617925423
xV_mol,0.06518747203015163,0.014797121650990366
xA_mol,0.04028537475097166,0.010855475565486522
xB_mol,0.0,0.0
