feature,importance_mean,importance_std
T_K,0.7156695033413779,0.07649139201994838
dopant_A,0.3198544500017026,0.04335843985294661
dopant_B,0.2268502599048599,0.03258161746018003
xV_mol,0.21599827282151352,0.035860376693241006
xA_mol,0.08551481366865496,0.012338708454860863
xB_mol,0.05190779953739091,0.00966003466870009
