feature,importance_mean,importance_std
T_K,0.7081652579676249,0.07328160200746796
dopant_A,0.37393228794406463,0.0448951176441047
dopant_B,0.253649914880773,0.03602997843175542
xV_mol,0.17463952191978196,0.03241125986954885
xA_mol,0.15025306279798842,0.030771521061391263
xB_mol,0.1401132113881816,0.025306181307985846
