feature,importance_mean,importance_std
T_K,0.6642684989607248,0.06606012448624257
dopant_A,0.49052589694549364,0.06545945072255208
dopant_B,0.3502277237808003,0.04700949820627019
xV_mol,0.21216115217117631,0.03395014014043715
xA_mol,0.044110374754059725,0.007421731962483161
xB_mol,0.03918957397787458,0.009300283160813688
