feature,importance_mean,importance_std
dopant_B,0.8751193253810035,0.08981697298835617
xB_mol,0.7343521608221827,0.13270288130580235
T_K,0.7054089416242628,0.08094422532190065
density_matrix (g/mL),0.5876048554921555,0.08667814737193053
dopant_A,0.261868118938631,0.04902312533674959
xV_mol,0.22519486808902506,0.031647650523967785
xA_mol,0.1631927978114354,0.030276202140114415
