feature,importance_mean,importance_std
T_K,0.6909694177264749,0.07349847311211545
dopant_B,0.48497800195702095,0.062438234240593665
xB_mol,0.46754332865908543,0.13298457544725367
xV_mol,0.33089348321196055,0.040509644692455445
xA_mol,0.31936797244988846,0.0788920445549258
density_matrix (g/mL),0.2993359139121349,0.11353967896543597
dopant_A,0.27354499617199013,0.049133982563041544
