feature,importance_mean,importance_std
T_K,0.7157189968180058,0.07655943260804224
density_matrix (g/mL),0.5473014460038541,0.06329237051018845
dopant_B,0.164072469504244,0.02164066066069498
xV_mol,0.04973153051118149,0.00819595699535808
xA_mol,0.025837606365574573,0.0054533851602381
xB_mol,0.014124508559065097,0.0024948288995247604
dopant_A,0.0030900120629299642,0.000511507083822596
