feature,importance_mean,importance_std
density_matrix (g/mL),0.7965549180259104,0.10897323619431488
T_K,0.6841336427466093,0.08365828686359937
xV_mol,0.11333541388351893,0.01831322459616975
xB_mol,0.05118818476073914,0.009000605474656363
xA_mol,0.04738940877854194,0.012941374562408885
dopant_A,0.0,0.0
dopant_B,-1.4428668472576956e-05,0.00011840310040246222
