feature,importance_mean,importance_std
T_K,0.6574609463207814,0.08003572104450915
density_matrix (g/mL),0.5264496883495287,0.07412734618109298
dopant_B,0.16785726830064654,0.01986683844728584
xV_mol,0.05067229139230334,0.009205293418335586
xA_mol,0.029723104677052255,0.005977643025269571
xB_mol,0.02353983342494343,0.0037857673561383113
dopant_A,0.003237242788705513,0.0005755016696512087
