feature,importance_mean,importance_std
T_K,0.7091996012950869,0.07334195542529355
dopant_A,0.27357792259912006,0.03181341950055041
dopant_B,0.23200059661464173,0.029040566979670387
xB_mol,0.16759835569202178,0.027283448105408073
xA_mol,0.13640212043690864,0.029302890511333633
xV_mol,0.12816034640454718,0.02587550536381785
density_matrix (g/mL),0.09097463866830033,0.019601189961299895
