feature,importance_mean,importance_std
T_K,0.703988900110599,0.07545882385513626
dopant_A,0.37381868874624896,0.0535764752925755
dopant_B,0.19383572918308617,0.025456174089902407
xV_mol,0.18724010390236584,0.032673821927275595
xA_mol,0.10588860865040836,0.017313226766523544
xB_mol,0.028014396117292263,0.005379722674993235
