feature,importance_mean,importance_std
T_K,0.5651284280768681,0.05843203913291629
dopant_A,0.2809739410970301,0.038977773857192435
dopant_B,0.20610000867265016,0.027894761675840964
xV_mol,0.1917919994662153,0.034363751769328016
xA_mol,0.07264782039727946,0.01584466226212629
xB_mol,0.02187989912886378,0.003463501765997032
