feature,importance_mean,importance_std
T_K,0.44301592567017495,0.059077125780936254
dopant_A,0.15831400814927102,0.022534728401459026
dopant_B,0.10744620987279596,0.01765643380737858
xV_mol,0.0772317818268565,0.018961906561261784
xA_mol,0.06321864472112405,0.016697156170143536
xB_mol,0.003084943522327366,0.004723618205908004
