feature,importance_mean,importance_std
T_K,0.7156137603670816,0.07647456647970159
dopant_A,0.24409169524568858,0.03181415856538139
xV_mol,0.2280945891743976,0.037013941720884326
dopant_B,0.21492590610880455,0.03236996339713273
xB_mol,0.09590684315390241,0.01858127773971369
xA_mol,0.0719810946751972,0.013953332175922657
