feature,importance_mean,importance_std
T_K,0.6467126816682122,0.06716618227571183
dopant_A,0.26050621585767586,0.032601879636195916
dopant_B,0.21538219536505795,0.031036030182349017
xV_mol,0.20828335586685148,0.0342909382454417
xA_mol,0.08715668337157116,0.016739165779405565
xB_mol,0.04581664624001881,0.007230964289752819
