feature,importance_mean,importance_std
T_K,0.7157769049324967,0.07654448313216165
dopant_A,0.4130105103620276,0.056844137985368526
dopant_B,0.25798283770050434,0.039604880979170656
xB_mol,0.12632045559748536,0.026039770557468058
xV_mol,0.10878729681220048,0.037496091112634924
xA_mol,0.08463598161321996,0.031921408820635516
