feature,importance_mean,importance_std
T_K,0.6669567159005817,0.0738391958181469
dopant_A,0.3803103661067366,0.049113812598554456
xV_mol,0.25302745305489227,0.04339559659438894
dopant_B,0.2103368248504259,0.02869198465556928
xA_mol,0.03523739297931926,0.006713842943285722
xB_mol,0.022055653291041505,0.003967076570574998
