feature,importance_mean,importance_std
T_K,0.5820866609111502,0.06658885580341053
dopant_A,0.27725736388180083,0.03636910303843165
dopant_B,0.21004897662049685,0.031011415451517536
xA_mol,0.0538668219199286,0.013297705898128323
xV_mol,0.043833353429368685,0.010770172410588474
xB_mol,7.390717109398426e-05,0.00040452260913521746
