iter	RMSE
607	0.006236351415
608	0.006202369362
609	0.006169727255
610	0.006138923854
611	0.006123173983
612	0.006107926718
613	0.006093164173
614	0.006068673776
615	0.006038126923
616	0.006006721995
617	0.005976138171
618	0.005947807249
619	0.005918721977
620	0.005888186483
621	0.005861631909
622	0.005833383606
623	0.005819864459
624	0.005806774063
625	0.005767149834
626	0.005754428108
627	0.005714734256
628	0.005682350678
629	0.005648127642
630	0.005618582405
631	0.005606470833
632	0.005594738866
633	0.00555852037
634	0.005533588101
635	0.005502445534
636	0.00547684227
637	0.00544648058
638	0.005409292851
639	0.005379704906
640	0.005350929574
641	0.005315394712
642	0.005287349827
643	0.005260075163
644	0.005230025477
645	0.005196696361
646	0.005164451538
647	0.005131675424
648	0.0051006263
649	0.005070589315
650	0.005041138723
651	0.005012635897
652	0.00498505007
653	0.004958351534
654	0.004924952448
655	0.004898450962
656	0.00487492943
657	0.00484556791
658	0.004822581583
659	0.004793920437
660	0.00476616242
661	0.004739220644
662	0.004713068378
663	0.004691278528
664	0.004664284175
665	0.00463902546
666	0.004620828635
667	0.004595120262
668	0.004570912073
669	0.004546926256
670	0.004520815059
671	0.004493057842
672	0.004467161355
673	0.00444210805
674	0.004421681661
675	0.004400868308
676	0.004377211183
677	0.004357739227
678	0.004334503177
679	0.004310931593
680	0.004288131472
681	0.004269346685
682	0.004246801126
683	0.004224908506
684	0.004202815792
685	0.004180679198
686	0.004162515689
687	0.004141257899
688	0.004120625038
689	0.004104600342
690	0.00408105062
691	0.004060693248
692	0.00403913393
693	0.004018281084
694	0.003998110741
695	0.003981296353
696	0.003959781575
697	0.003940699271
698	0.003922234729
699	0.003906974456
700	0.003888621013
701	0.003870866562
702	0.003854670188
703	0.003837263961
704	0.003812369567
705	0.003794247529
706	0.003769819925
707	0.003745068735
708	0.00372516429
709	0.003705892832
710	0.003689196803
711	0.003666056671
712	0.003642627783
713	0.003625065111
714	0.003605433552
715	0.003587242798
716	0.003565390653
717	0.003549974127
718	0.003544701794
719	0.003527686717
720	0.003512663134
721	0.003490501916
722	0.003474624129
723	0.003472435255
724	0.003450719072
725	0.003434048715
726	0.003415974895
727	0.003401490119
728	0.003377460124
729	0.003363232247
730	0.003339690847
731	0.003325712854
732	0.003305170741
733	0.003303033189
734	0.00328031313
735	0.003266469637
736	0.003237569458
737	0.00323546102
738	0.003233403642
739	0.003205295254
740	0.003191611106
741	0.003170175833
742	0.003156726683
743	0.003135719722
744	0.003133678464
745	0.003107077604
746	0.003093769152
747	0.003091766356
748	0.003065815788
749	0.003063851381
750	0.003044096389
751	0.00303092513
752	0.003006023677
753	0.00300408533
754	0.002985119118
755	0.002972083738
756	0.002970180805
757	0.002946272742
758	0.00293346308
759	0.002915157758
760	0.002913280312
761	0.002899066699
762	0.002886395296
763	0.002864622672
764	0.002842075631
765	0.002840227726
766	0.002827805109
767	0.002814183519
768	0.002812375167
769	0.002799058782
770	0.00279729143
771	0.002776627767
772	0.002764385013
773	0.002743048692
774	0.00274131089
775	0.002723978806
776	0.002703348871
777	0.0027016464
778	0.002689567008
779	0.00267294225
780	0.002652918174
781	0.002650920598
782	0.002634947013
783	0.002623698966
784	0.002604241792
785	0.002602298001
786	0.002586988365
787	0.002585285475
788	0.002566445323
789	0.002551726065
790	0.002540662813
791	0.002522367292
792	0.002520684058
793	0.002506568525
794	0.002488865547
795	0.002487212108
796	0.002473638293
797	0.002462753776
798	0.002445545168
799	0.002443924034
800	0.002430904919
801	0.002414251505
802	0.002403504384
803	0.002401914596
804	0.00238942606
805	0.002373233862
806	0.002371672025
807	0.002359658969
808	0.002349157836
809	0.002333412007
810	0.002329404134
811	0.002319351037
812	0.002317863835
813	0.002316414748
814	0.002306737165
815	0.002291661579
816	0.002276591803
817	0.002260276942
818	0.002250119017
819	0.002235332709
820	0.002222506878
821	0.00221264662
822	0.002201455813
823	0.002187013822
824	0.002177345161
825	0.002166610811
826	0.002148586004
827	0.00213639186
828	0.002127083096
829	0.002115326893
830	0.002106265543
831	0.002100224548
832	0.002086731725
833	0.00207525658
834	0.002065627073
835	0.002059958102
836	0.002046648031
837	0.00203317839
838	0.002023778588
839	0.002011478566
840	0.002008101305
841	0.002004841818
842	0.001992437212
843	0.001979566818
844	0.001978345354
845	0.001965811292
846	0.001953986851
847	0.001941915624
848	0.001929006529
849	0.001925723517
850	0.00191544695
851	0.001906964473
852	0.001895451611
853	0.001894314006
854	0.001882071772
855	0.001874363794
856	0.001861785745
857	0.001858767015
858	0.001847552511
859	0.001840734089
860	0.001832227007
861	0.001819810001
862	0.001810040721
863	0.001808953668
864	0.001797461269
865	0.001790870115
866	0.001787393385
867	0.001775568749
868	0.001768300527
869	0.001757283985
870	0.001754404933
871	0.001748050227
872	0.001744705221
873	0.001733310507
874	0.001726169908
875	0.001715042637
876	0.001711967961
877	0.001709401332
878	0.001698993335
879	0.001688565052
880	0.001687658423
881	0.001680536384
882	0.001677769074
883	0.00166799099
884	0.00165792235
885	0.001647238832
886	0.001641334343
887	0.00163465457
888	0.001624172582
889	0.001621811288
890	0.001612062703
891	0.001604712741
892	0.001597179961
893	0.001591490521
894	0.001584172122
895	0.00157588085
896	0.00156780363
897	0.001558763903
898	0.001547063878
899	0.00154624095
900	0.001545438492
901	0.001535257812
902	0.001534480313
903	0.001523393361
904	0.001522624656
905	0.001514321741
906	0.001507088811
907	0.001497593795
908	0.001489807935
909	0.001484480838
910	0.001478497574
911	0.001468879795
912	0.001461921664
913	0.001452720212
914	0.001447621617
915	0.001438326043
916	0.001432551789
917	0.001423055074
918	0.001420751725
919	0.001409554368
920	0.00140134259
921	0.00139359421
922	0.001388173294
923	0.001377494699
924	0.00136717923
925	0.001361866315
926	0.00135154528
927	0.001341562604
928	0.001336016067
929	0.001331415674
930	0.001325920967
931	0.001320536051
932	0.001316111314
933	0.001307618562
934	0.001302655079
935	0.00129761829
936	0.001287801877
937	0.001278482052
938	0.001273506123
939	0.001264014499
940	0.001256345736
941	0.001251291654
942	0.001247606296
943	0.001242701928
944	0.00123355875
945	0.001228492818
946	0.001219750287
947	0.001210906425
948	0.001202496668
949	0.001197482449
950	0.001187658378
951	0.001183836956
952	0.001175411424
953	0.001170645923
954	0.00116429319
955	0.001154983314
956	0.001153120995
957	0.001144121928
958	0.001137894756
959	0.001136118992
960	0.001134307765
961	0.001128330778
962	0.00112185088
963	0.001120077113
964	0.001118365286
965	0.001112692026
966	0.001104829939
967	0.001103355028
968	0.001101749887
969	0.001100185697
970	0.001094429657
971	0.001088944741
972	0.001083630372
973	0.001079744887
974	0.001074224481
975	0.001072716068
976	0.001067309978
977	0.001062283774
978	0.001060959446
979	0.001055723224
980	0.001051421254
981	0.001048692597
982	0.001043604255
983	0.001035840785
984	0.001029942529
985	0.001024939792
986	0.001020793548
987	0.001018185437
988	0.001013323893
989	0.001005802156
990	0.001000132436
991	0.0009953521311
992	0.0009901692368
993	0.0009862669501
994	0.0009837538958
995	0.0009787609325
996	0.0009754404112
997	0.00097022752
998	0.0009662593489
999	0.0009625406097
1000	0.0009560036201
1001	0.0009526566734
1002	0.0009448608117
1003	0.0009410908452
1004	0.0009371668736
1005	0.0009348351566
1006	0.0009304182565
1007	0.0009267653895
1008	0.0009229504763
1009	0.0009180740121
1010	0.0009166442849
1011	0.0009136436985
1012	0.0009076251119
1013	0.0009030722671
1014	0.000898339873
1015	0.000894719438
1016	0.000890243818
1017	0.0008874473559
1018	0.0008818346986
1019	0.0008765145245
1020	0.0008730812941
1021	0.000867567238
1022	0.00086320398
1023	0.0008610863745
1024	0.0008556854867
1025	0.0008523730932
1026	0.0008481275342
1027	0.0008432804379
1028	0.0008379989194
1029	0.0008348580462
1030	0.0008307108788
1031	0.0008262001867
1032	0.000823230602
1033	0.0008222640452
1034	0.000819213137
1035	0.0008183008778
1036	0.0008151963063
1037	0.0008116952511
1038	0.0008088157186
1039	0.0008079666057
1040	0.0008053113873
1041	0.0008016730156
1042	0.0007988162106
1043	0.0007961631368
1044	0.0007934580136
1045	0.0007915215614
1046	0.0007880946295
1047	0.0007873278241
1048	0.0007820263364
1049	0.0007796519715
1050	0.0007789630242
1051	0.0007737967399
1052	0.0007713759454
1053	0.0007689128037
1054	0.0007667122508
1055	0.0007647509146
1056	0.0007595847638
1057	0.0007573361505
1058	0.0007566956386
1059	0.0007512925476
1060	0.0007491070724
1061	0.0007458699182
1062	0.0007452656253
1063	0.000740298671
1064	0.0007382392976
1065	0.0007332972448
1066	0.000731204426
1067	0.0007292444922
1068	0.0007268630013
1069	0.0007216472296
1070	0.0007196518686
1071	0.0007154039267
1072	0.0007112539689
1073	0.0007096808413
1074	0.0007054878029
1075	0.0007014216115
1076	0.0006967066198
1077	0.0006951507086
1078	0.0006910590477
1079	0.0006864441619
1080	0.0006844084133
1081	0.0006797577247
1082	0.0006782473726
1083	0.0006742491553
1084	0.0006724567169
1085	0.0006680297336
1086	0.0006665713361
1087	0.0006626531971
1088	0.000658318801
1089	0.0006568830403
1090	0.0006530563435
1091	0.0006488118307
1092	0.0006473979243
1093	0.0006436587999
1094	0.0006395015804
1095	0.000635855233
1096	0.0006339522441
1097	0.000632269794
1098	0.0006281946209
1099	0.0006242119683
1100	0.0006226245318
1101	0.0006201096768
1102	0.000618574597
1103	0.0006170864339
1104	0.000615643518
1105	0.0006142442516
1106	0.000611843906
1107	0.0006104889728
1108	0.0006075802556
1109	0.0006062685574
1110	0.0006034268206
1111	0.0006006478329
1112	0.0005964018018
1113	0.000593664717
1114	0.00059060121
1115	0.0005879276534
1116	0.0005864264419
1117	0.0005853138399
1118	0.0005835340673
1119	0.0005793194826
1120	0.0005766954271
1121	0.0005729782562
1122	0.0005689493519
1123	0.0005659520487
1124	0.0005630304341
1125	0.000560182462
1126	0.0005562660519
1127	0.000553469743
1128	0.0005496296736
1129	0.0005472049535
1130	0.0005434417213
1131	0.0005407276449
1132	0.0005371231161
1133	0.0005344600953
1134	0.0005320613126
1135	0.0005291286891
1136	0.0005256520459
1137	0.0005239377608
1138	0.0005218696026
1139	0.0005202114911
1140	0.0005186102969
1141	0.000516621353
1142	0.0005142920327
1143	0.0005127358602
1144	0.0005104508133
1145	0.0005085206256
1146	0.0005070077865
1147	0.0005047562345
1148	0.0005032317416
1149	0.000502021572
1150	0.0005006319188
1151	0.0004994545588
1152	0.0004981038588
1153	0.0004962663363
1154	0.0004940855535
1155	0.0004929897904
1156	0.0004918658809
1157	0.0004907941193
1158	0.0004893577542
1159	0.0004864653781
1160	0.0004833088085
1161	0.000482201362
1162	0.0004811290621
1163	0.0004778129648
1164	0.0004756928953
1165	0.0004746409803
1166	0.000471882129
1167	0.0004688911619
1168	0.0004678526603
1169	0.0004668235083
1170	0.0004658147166
1171	0.0004648078665
1172	0.0004616626376
1173	0.0004595780353
1174	0.0004568378881
1175	0.0004553042195
1176	0.0004532801027
1177	0.0004502272139
1178	0.0004482333722
1179	0.0004472402112
1180	0.0004445813597
1181	0.0004434560473
1182	0.0004423688479
1183	0.0004394904461
1184	0.0004385122725
1185	0.0004374585784
1186	0.0004365032653
1187	0.0004336798912
1188	0.0004327435916
1189	0.0004304435217
1190	0.0004277234621
1191	0.0004268048515
1192	0.0004248199136
1193	0.0004225998505
1194	0.0004216980691
1195	0.0004190612134
1196	0.0004181771726
1197	0.0004162030495
1198	0.000413610252
1199	0.0004127391018
