feature,importance_mean,importance_std
xA_mol,1.9083792800807782,0.24393000427674058
xV_mol,0.7743082953014235,0.10988855174841523
dopant_A,0.724377008186713,0.0925195004919314
T_K,0.7040336693269627,0.07642648361844373
dopant_B,0.5060625860113265,0.06478512862369218
density_matrix (g/mL),0.146958128898517,0.021038740901838916
xB_mol,0.016820237772681913,0.004889691265695241
