feature,importance_mean,importance_std
T_K,0.5969338745998769,0.07414899687363286
dopant_A,0.21557404319819257,0.02907381214965566
dopant_B,0.1567351285965056,0.02371740553624744
xV_mol,0.06212549516076262,0.014550050762252414
xA_mol,0.04781709438498937,0.012635631169581855
xB_mol,0.0011621478694052556,0.002493497692333322
density_matrix (g/mL),-0.000469538304987277,0.0023654013229441684
