feature,importance_mean,importance_std
T_K,0.6804866181443867,0.0757542821474163
density_matrix (g/mL),0.48460160775605055,0.06488365062821246
dopant_B,0.18013342900820653,0.022249440675799613
xV_mol,0.06694721858881122,0.010062367985954682
xA_mol,0.03542649578521495,0.005716760401914398
xB_mol,0.03456019354602064,0.005741348052700377
dopant_A,0.0036797456693883957,0.0005083121893831084
