feature,importance_mean,importance_std
T_K,0.8633165419882877,0.10878632897868785
dopant_A,0.20142118735127879,0.028456054434981913
dopant_B,0.15895909210409895,0.029630205356442105
xV_mol,0.05329865221719181,0.013697607828921043
xA_mol,0.043428309525213975,0.012921097959165243
xB_mol,0.0007898294163971087,0.004179129721101768
density_matrix (g/mL),0.0006341268776659525,0.003587602505363527
