feature,importance_mean,importance_std
T_K,0.7157761477153999,0.07654401072687123
dopant_A,0.39734954795215743,0.051878909611087334
xV_mol,0.32899445241202646,0.05435502024990754
dopant_B,0.3111742638676492,0.039260312517889
xA_mol,0.2727398067029073,0.04025836974810676
xB_mol,0.22925366485505086,0.05067595125995958
density_matrix (g/mL),0.18632402389167,0.04657507593918724
