feature,importance_mean,importance_std
T_K,0.7157769130612338,0.07654448598061019
dopant_A,0.36590245006379274,0.049176185995361034
dopant_B,0.2169972454861504,0.040268962113881625
xB_mol,0.13288011196123112,0.028243396378579193
xV_mol,0.08748774907424435,0.02622714461907595
xA_mol,0.0666695399106555,0.023084227886971502
density_matrix (g/mL),0.053230724552920064,0.009273832519693048
